timestamp,device_id,device_type,src_ip,dst_ip,proto,service,conn_state,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,orig_ip_bytes,resp_ip_bytes,label,proto_encoded,service_encoded,conn_state_encoded,bytes_ratio,pkts_ratio,bytes_per_second,pkts_per_second,label_encoded
2025-12-06 02:57:56,light_01,smart_light,192.168.1.106,192.168.1.1,tcp,http,SF,17.641,738,2241,10,3,2323,1945,benign,0,1,4,0.32917038358608386,2.5,41.831991837660134,0.5668291576918717,0
2025-12-05 17:30:18,camera_02,smart_camera,192.168.1.102,192.168.1.1,tcp,http,SF,13.73,697,3597,4,11,149,1526,benign,0,1,4,0.19371873262923847,0.3333333333333333,50.76105163498653,0.2913116306168524,0
2025-12-05 15:31:00,speaker_01,smart_speaker,45.33.32.156,192.168.1.108,udp,-,REJ,0.221,94,10,1,1,193,75,ddos,1,0,0,8.545454545454545,0.5,423.4234234234234,4.504504504504505,1
2025-12-06 06:26:18,speaker_01,smart_speaker,192.168.1.108,192.168.1.1,udp,https,SF,5.581,1238,3945,18,1,1809,4829,benign,1,2,4,0.31373542828180434,9.0,221.78430670010746,3.224650662844858,0
2025-12-05 15:53:43,doorlock_02,smart_doorlock,192.168.1.104,192.168.1.1,udp,https,SF,0.782,216,410,3,8,2473,2457,benign,1,2,4,0.5255474452554745,0.3333333333333333,275.8620689655172,3.8314176245210727,0
2025-12-06 02:03:55,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,udp,mqtt,SF,6.716,1079,821,20,18,1952,709,benign,1,3,4,1.3126520681265206,1.0526315789473684,160.63718922137858,2.977519726068185,0
2025-12-05 15:34:54,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,udp,http,SF,11.113,1253,1144,15,2,2080,4604,benign,1,1,4,1.0943231441048036,5.0,112.74068742127048,1.3496490912362786,0
2025-12-06 01:53:25,camera_01,smart_camera,192.168.1.101,104.16.123.96,tcp,-,SF,1.212,318,242,5,6,430,129,mirai,0,0,4,1.308641975308642,0.7142857142857143,262.15993404781534,4.122011541632317,3
2025-12-05 23:10:08,camera_01,smart_camera,192.168.1.101,192.168.1.1,udp,https,SF,4.718,867,377,7,25,2452,2308,benign,1,2,4,2.2936507936507935,0.2692307692307692,183.72536554354735,1.483365119728756,0
2025-12-05 15:30:47,speaker_01,smart_speaker,198.51.100.2,192.168.1.108,tcp,-,S0,0.188,179,16,4,1,273,11,ddos,0,0,3,10.529411764705882,2.0,947.089947089947,21.164021164021165,1
2025-12-05 17:16:02,light_01,smart_light,192.168.1.106,192.168.1.1,udp,https,SF,20.11,1388,2654,13,8,919,397,benign,1,2,4,0.5227871939736346,1.4444444444444444,69.01695589478395,0.6464124111182934,0
2025-12-06 00:45:48,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,udp,https,SF,23.787,1526,2891,4,16,1540,3459,benign,1,2,4,0.5276625172890733,0.23529411764705882,64.14999159239953,0.16815200941651254,0
2025-12-05 15:30:19,speaker_01,smart_speaker,45.33.32.156,192.168.1.108,udp,-,REJ,0.125,136,48,2,2,215,93,ddos,1,0,0,2.7755102040816326,0.6666666666666666,1079.3650793650793,15.873015873015873,1
2025-12-05 16:59:48,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,mqtt,SF,27.054,149,3473,16,4,1766,2370,benign,1,3,4,0.04289004029936672,3.2,5.507299944557383,0.5913879135095177,0
2025-12-05 17:12:24,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,udp,https,SF,16.855,1709,4011,9,4,1407,3167,benign,1,2,4,0.4259720837487537,1.8,101.38822971048884,0.5339345040341718,0
2025-12-05 19:06:32,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,mqtt,SF,27.412,2000,1545,5,4,1930,4569,benign,1,3,4,1.2936610608020698,1.0,72.95808557983439,0.18239521394958597,0
2025-12-05 18:07:08,camera_02,smart_camera,192.168.1.102,192.168.1.1,tcp,mqtt,SF,4.074,181,1008,20,8,936,1506,benign,0,3,4,0.17938553022794845,2.2222222222222223,44.417177914110425,4.9079754601226995,0
2025-12-05 15:42:36,doorlock_01,smart_doorlock,198.51.100.2,192.168.1.103,tcp,-,RSTO,0.024,53,24,2,1,95,93,scan,0,0,1,2.12,1.0,2120.0,80.0,2
2025-12-05 21:17:22,light_02,smart_light,192.168.1.107,192.168.1.1,tcp,https,SF,23.607,1460,2983,5,9,705,1435,benign,0,2,4,0.48927613941018766,0.5,61.84344290071162,0.21179261267366994,0
2025-12-05 21:57:12,light_02,smart_light,192.168.1.107,192.168.1.1,udp,mqtt,SF,20.581,279,2320,20,18,1139,3074,benign,1,3,4,0.12020680741059887,1.0526315789473684,13.555533961714119,0.9717228646390049,0
2025-12-05 16:22:56,camera_01,smart_camera,192.168.1.101,192.168.1.1,udp,http,SF,27.041,1303,2097,8,17,976,1150,benign,1,1,4,0.6210676835081029,0.4444444444444444,48.184305894534425,0.29583610679683453,0
2025-12-05 23:56:06,doorlock_02,smart_doorlock,192.168.1.104,192.168.1.1,tcp,https,SF,5.851,692,2267,12,4,496,3189,benign,0,2,4,0.30511463844797176,2.4,118.25017088174982,2.0505809979494187,0
2025-12-06 07:29:08,light_02,smart_light,192.168.1.107,192.168.1.1,tcp,https,SF,9.238,731,718,12,17,1679,3090,benign,0,2,4,1.0166898470097356,0.6666666666666666,79.12111700400477,1.2988418660028143,0
2025-12-05 22:24:14,light_01,smart_light,192.168.1.106,192.168.1.1,tcp,http,SF,17.68,812,1663,6,25,2133,3585,benign,0,1,4,0.4879807692307692,0.23076923076923078,45.92500424184152,0.33934732198405065,0
2025-12-05 16:11:12,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,http,SF,0.107,1138,3122,7,25,2248,4463,benign,1,1,4,0.3643932116554595,0.2692307692307692,10537.037037037036,64.81481481481481,0
2025-12-05 22:20:00,speaker_01,smart_speaker,192.168.1.108,192.168.1.1,tcp,http,SF,26.506,1344,1967,12,4,139,1497,benign,0,1,4,0.6829268292682927,2.4,50.70358773154261,0.4527106047459161,0
2025-12-05 22:41:02,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,tcp,https,SF,9.588,984,2494,19,24,523,2686,benign,0,2,4,0.3943887775551102,0.76,102.6175826467828,1.9814370633017002,0
2025-12-06 05:30:27,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,https,SF,26.322,1832,1257,12,25,471,2371,benign,1,2,4,1.4562798092209857,0.46153846153846156,69.59693044105914,0.4558750902252783,0
2025-12-05 19:51:51,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,tcp,http,SF,14.909,1946,441,8,20,357,3004,benign,0,1,4,4.402714932126697,0.38095238095238093,130.51643192488262,0.5365526492287056,0
2025-12-05 16:33:15,camera_02,smart_camera,192.168.1.102,192.168.1.1,tcp,https,SF,29.847,1130,391,4,15,2266,489,benign,0,2,4,2.88265306122449,0.25,37.8584829804342,0.13401232913428035,0
2025-12-05 20:02:54,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,http,SF,7.2,89,1378,7,6,617,4131,benign,1,1,4,0.06453952139231327,1.0,12.359394528537702,0.9720872101097069,0
2025-12-05 16:18:00,light_02,smart_light,192.168.1.107,192.168.1.1,tcp,mqtt,SF,25.641,202,1953,14,17,1395,4994,benign,0,3,4,0.10337768679631525,0.7777777777777778,7.8777006473754,0.5459792527883941,0
2025-12-05 18:05:21,light_01,smart_light,192.168.1.106,192.168.1.1,udp,https,SF,20.3,1578,1639,17,8,613,1247,benign,1,2,4,0.9621951219512195,1.8888888888888888,77.73016107580906,0.8373971725530761,0
2025-12-05 16:37:33,light_02,smart_light,192.168.1.107,192.168.1.1,udp,http,SF,5.063,266,2547,15,9,1021,1735,benign,1,1,4,0.1043956043956044,1.5,52.527646129541864,2.962085308056872,0
2025-12-05 15:51:18,doorlock_01,smart_doorlock,45.33.32.156,192.168.1.103,tcp,http,REJ,22.338,1578,222,30,7,1090,947,unauthorized,0,1,0,7.076233183856503,3.75,70.63879314203858,1.342942835399973,4
2025-12-05 19:27:14,camera_01,smart_camera,192.168.1.101,192.168.1.1,udp,http,SF,20.612,138,3997,17,3,1700,1886,benign,1,1,4,0.03451725862931466,4.25,6.694804249745307,0.8247222626497841,0
2025-12-06 06:44:42,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,https,SF,7.19,1413,2110,4,8,712,782,benign,1,2,4,0.6693510184746566,0.4444444444444444,196.4956195244055,0.556250869141983,0
2025-12-05 15:42:49,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,mqtt,SF,24.156,585,3558,18,15,1422,4796,benign,1,3,4,0.16437201461084575,1.125,24.216583184998136,0.7451256364614811,0
2025-12-05 17:06:50,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,http,SF,24.254,579,847,2,23,756,2737,benign,1,1,4,0.6827830188679245,0.08333333333333333,23.87136672850958,0.08245722531436817,0
2025-12-06 01:39:18,light_02,smart_light,192.168.1.107,192.168.1.1,tcp,mqtt,SF,15.862,1838,3414,1,3,103,2876,benign,0,3,4,0.5382137628111274,0.25,115.86711214776524,0.06303977809998108,0
2025-12-05 15:47:21,camera_01,smart_camera,198.51.100.2,192.168.1.101,tcp,-,REJ,0.088,55,5,2,1,120,7,scan,0,0,0,9.166666666666666,1.0,617.9775280898876,22.471910112359552,2
2025-12-05 17:10:48,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,http,SF,24.833,808,2560,10,3,232,3407,benign,1,1,4,0.3155017571261226,2.5,32.536039300958365,0.40267375372473224,0
2025-12-06 01:20:06,light_02,smart_light,192.168.1.107,192.168.1.1,tcp,http,SF,10.514,918,1882,20,1,555,1951,benign,0,1,4,0.4875199150292087,10.0,87.30385164051356,1.9020446980504044,0
2025-12-05 19:13:24,camera_01,smart_camera,192.168.1.101,104.16.123.96,tcp,-,SF,4.854,255,244,6,6,283,231,mirai,0,0,4,1.0408163265306123,0.8571428571428571,52.523171987641604,1.2358393408856847,3
2025-12-05 15:45:38,camera_01,smart_camera,198.51.100.2,192.168.1.101,tcp,-,REJ,0.045,48,35,2,1,67,77,scan,0,0,0,1.3333333333333333,1.0,1043.4782608695652,43.47826086956522,2
2025-12-05 17:35:42,camera_02,smart_camera,45.33.32.156,192.168.1.102,tcp,https,REJ,53.339,888,938,30,8,1530,1120,unauthorized,0,2,0,0.9456869009584664,3.3333333333333335,16.647919010123736,0.562429696287964,4
2025-12-06 02:57:06,light_02,smart_light,192.168.1.107,192.168.1.1,udp,http,SF,21.927,511,1984,3,9,984,2509,benign,1,1,4,0.25743073047858944,0.3,23.303538854432688,0.1368113827070412,0
2025-12-05 15:53:42,speaker_01,smart_speaker,192.168.1.108,192.168.1.1,udp,http,SF,28.76,1279,2878,9,3,2128,1576,benign,1,1,4,0.4442514762070163,2.25,44.46994193525955,0.31292375091269425,0
2025-12-05 16:47:33,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,mqtt,SF,18.619,485,3024,7,2,875,4278,benign,1,3,4,0.16033057851239668,2.3333333333333335,26.04726100966702,0.37593984962406013,0
2025-12-06 09:02:08,camera_01,smart_camera,192.168.1.101,192.168.1.1,tcp,https,SF,11.503,257,315,9,9,1418,196,benign,0,2,4,0.8132911392405063,0.9,22.34005563282337,0.7823365785813631,0
2025-12-05 16:15:01,speaker_01,smart_speaker,192.168.1.108,192.168.1.1,tcp,http,SF,28.298,1585,3579,8,1,2155,2088,benign,0,1,4,0.44273743016759776,4.0,56.00904625605145,0.2826955016078307,0
2025-12-05 15:34:44,camera_02,smart_camera,198.51.100.2,192.168.1.102,tcp,-,REJ,0.027,73,58,1,2,103,47,scan,0,0,0,1.2372881355932204,0.3333333333333333,2607.142857142857,35.714285714285715,2
2025-12-05 17:13:19,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,tcp,https,SF,9.21,1406,1105,9,11,1132,4099,benign,0,2,4,1.27124773960217,0.75,152.6435783302573,0.9770926066659429,0
2025-12-05 17:29:53,light_02,smart_light,192.168.1.107,192.168.1.1,udp,http,SF,1.44,446,361,20,15,1473,467,benign,1,1,4,1.2320441988950277,1.25,309.5072866065233,13.879250520471896,0
2025-12-06 01:26:42,camera_01,smart_camera,192.168.1.101,192.168.1.1,tcp,https,SF,29.233,1990,2483,1,17,1258,3190,benign,0,2,4,0.8011272141706924,0.05555555555555555,68.07142368475063,0.034206745570226446,0
2025-12-05 15:31:14,speaker_01,smart_speaker,192.0.2.1,192.168.1.108,udp,-,REJ,0.279,172,13,2,2,234,77,ddos,1,0,0,12.285714285714286,0.6666666666666666,614.2857142857142,7.142857142857142,1
2025-12-06 03:26:02,camera_01,smart_camera,192.168.1.101,192.168.1.1,udp,https,SF,21.596,560,2683,15,8,882,3527,benign,1,2,4,0.20864381520119224,1.6666666666666667,25.929527249154972,0.6945409084595082,0
2025-12-05 16:09:32,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,udp,http,SF,21.293,525,2840,1,4,2435,3657,benign,1,1,4,0.18479408658922913,0.2,24.65483234714004,0.04696158542312388,0
2025-12-05 17:31:36,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,tcp,mqtt,SF,28.556,1552,3694,6,19,1514,2506,benign,0,3,4,0.42002706359945874,0.3,54.34744545995727,0.21010610358230905,0
2025-12-06 01:30:38,light_01,smart_light,192.168.1.106,192.168.1.1,udp,mqtt,SF,5.651,789,3416,16,3,1793,1408,benign,1,3,4,0.2309043020193152,4.0,139.59660297239915,2.8308563340410475,0
2025-12-05 17:39:08,light_01,smart_light,192.168.1.106,192.168.1.1,tcp,http,SF,18.333,1204,4051,11,14,1946,3329,benign,0,1,4,0.29713721618953604,0.7333333333333333,65.67033926039053,0.5999781826115415,0
2025-12-06 08:26:15,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,https,SF,12.668,513,165,10,3,324,820,benign,1,2,4,3.0903614457831323,2.5,40.49254084773858,0.7893282816323309,0
2025-12-05 15:32:07,light_02,smart_light,198.51.100.2,192.168.1.107,tcp,-,REJ,0.093,50,34,1,1,60,65,scan,0,0,0,1.4285714285714286,0.5,531.9148936170212,10.638297872340425,2
2025-12-05 16:26:40,camera_01,smart_camera,192.168.1.101,192.168.1.1,tcp,http,SF,2.405,294,1521,14,20,367,486,benign,0,1,4,0.19316688567674112,0.6666666666666666,122.19451371571074,5.8187863674147975,0
2025-12-05 16:55:46,doorlock_02,smart_doorlock,192.168.1.104,192.168.1.1,udp,mqtt,SF,18.738,206,552,1,17,1797,4388,benign,1,3,4,0.37251356238698013,0.05555555555555555,10.993115961364,0.05336464058914563,0
2025-12-05 23:44:09,camera_01,smart_camera,192.168.1.101,192.168.1.1,udp,https,SF,10.057,154,512,1,14,1352,3812,benign,1,2,4,0.3001949317738791,0.06666666666666667,15.311195068602109,0.09942334460131239,0
2025-12-05 23:58:58,light_02,smart_light,192.168.1.107,192.168.1.1,udp,mqtt,SF,25.654,475,2504,5,21,210,1811,benign,1,3,4,0.18962075848303392,0.22727272727272727,18.514909374390957,0.19489378288832584,0
2025-12-05 22:20:42,light_02,smart_light,192.168.1.107,192.168.1.1,udp,http,SF,19.566,246,3456,14,23,1408,3134,benign,1,1,4,0.07115996528782181,0.5833333333333334,12.572187867327644,0.7154903664332806,0
2025-12-05 16:56:58,doorlock_01,smart_doorlock,45.33.32.156,192.168.1.103,tcp,https,SF,33.827,613,702,24,16,1600,483,unauthorized,0,2,4,0.871977240398293,1.411764705882353,18.121083126404166,0.7094714437743882,4
2025-12-05 18:16:30,light_01,smart_light,192.168.1.106,192.168.1.1,udp,http,SF,20.095,2026,2229,13,14,1806,316,benign,1,1,4,0.9085201793721973,0.8666666666666667,100.81608280254777,0.6468949044585988,0
2025-12-05 22:21:47,speaker_01,smart_speaker,192.168.1.108,192.168.1.1,tcp,https,SF,12.379,506,1889,12,17,2136,3205,benign,0,2,4,0.2677248677248677,0.6666666666666666,40.872374798061394,0.9693053311793216,0
2025-12-06 00:14:33,camera_01,smart_camera,192.168.1.101,192.168.1.1,tcp,http,SF,10.953,237,878,20,3,927,2859,benign,0,1,4,0.2696245733788396,5.0,21.635932079605627,1.8258170531312765,0
2025-12-05 17:04:58,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,udp,http,SF,25.051,796,3165,10,2,2240,1221,benign,1,1,4,0.25142135186355025,3.3333333333333335,31.773910266645377,0.39916972696790676,0
2025-12-05 23:11:50,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,udp,mqtt,SF,2.184,261,2381,13,16,929,4597,benign,1,3,4,0.10957178841309824,0.7647058823529411,119.45080091533181,5.949656750572082,0
2025-12-05 18:44:21,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,https,SF,16.852,787,871,18,7,839,3316,benign,1,2,4,0.9025229357798165,2.25,46.69791728475642,1.0680590992701595,0
2025-12-05 15:30:53,speaker_01,smart_speaker,192.0.2.1,192.168.1.108,tcp,-,RSTOS0,0.3,59,21,4,1,295,129,ddos,0,0,2,2.6818181818181817,2.0,196.01328903654485,13.289036544850498,1
2025-12-05 17:14:23,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,tcp,https,SF,15.639,1203,2486,7,11,1945,314,benign,0,2,4,0.4837153196622437,0.5833333333333334,76.91815856777494,0.44757033248081846,0
2025-12-05 20:59:30,camera_01,smart_camera,192.168.1.101,192.168.1.1,tcp,mqtt,SF,13.082,1703,2615,15,4,1387,812,benign,0,3,4,0.6509938837920489,3.0,130.16892150118474,1.1465260261407935,0
2025-12-06 06:36:42,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,udp,http,SF,8.247,1741,697,16,15,2372,2351,benign,1,1,4,2.494269340974212,1.0,211.08147429679923,1.939864209505335,0
2025-12-06 06:41:42,camera_01,smart_camera,192.168.1.101,192.168.1.1,tcp,https,SF,25.141,427,3581,11,23,2164,2726,benign,0,2,4,0.1192071468453378,0.4583333333333333,16.983533529552144,0.4375149152812028,0
2025-12-05 18:18:18,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,udp,https,SF,14.079,1907,1436,3,10,1846,2841,benign,1,2,4,1.3270702853166318,0.2727272727272727,135.4403409090909,0.21306818181818182,0
2025-12-06 00:49:53,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,tcp,https,SF,13.064,1813,4004,6,14,865,1140,benign,0,2,4,0.4526841448189763,0.4,138.76769996172982,0.4592422502870264,0
2025-12-05 16:12:30,speaker_01,smart_speaker,192.168.1.108,192.168.1.1,udp,http,SF,15.818,644,3291,2,24,181,980,benign,1,1,4,0.19562575941676794,0.08,40.7105379606802,0.12643024211391365,0
2025-12-05 20:30:01,light_01,smart_light,192.168.1.106,192.168.1.1,udp,mqtt,SF,1.865,776,597,3,17,355,1929,benign,1,3,4,1.2976588628762542,0.16666666666666666,415.8628081457664,1.6077170418006432,0
2025-12-06 09:54:09,camera_02,smart_camera,192.168.1.102,192.168.1.1,tcp,http,SF,9.416,907,1111,4,12,1929,4136,benign,0,1,4,0.8156474820143885,0.3076923076923077,96.31517468408198,0.4247637251778698,0
2025-12-05 19:06:54,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,https,SF,25.42,1239,250,10,13,2031,675,benign,1,2,4,4.936254980079681,0.7142857142857143,48.73923134416427,0.3933755556429723,0
2025-12-05 15:30:35,speaker_01,smart_speaker,198.51.100.2,192.168.1.108,tcp,-,REJ,0.342,132,20,2,2,300,84,ddos,0,0,0,6.285714285714286,0.6666666666666666,384.83965014577257,5.830903790087463,1
2025-12-05 15:35:08,camera_02,smart_camera,198.51.100.2,192.168.1.102,tcp,-,RSTO,0.068,62,22,2,0,72,96,scan,0,0,1,2.6956521739130435,2.0,898.5507246376811,28.98550724637681,2
2025-12-05 23:21:08,doorlock_02,smart_doorlock,192.168.1.104,192.168.1.1,tcp,http,SF,9.708,1877,3288,14,19,1419,4496,benign,0,1,4,0.5706901793858316,0.7,193.3257802039345,1.4419610670511898,0
2025-12-06 01:43:21,light_02,smart_light,192.168.1.107,192.168.1.1,tcp,mqtt,SF,23.087,315,4020,6,25,687,846,benign,0,3,4,0.07833872171101716,0.23076923076923078,13.643451143451143,0.2598752598752599,0
2025-12-05 20:42:27,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,mqtt,SF,1.584,1952,1853,12,18,538,4202,benign,1,3,4,1.0528586839266452,0.631578947368421,1231.5457413249212,7.570977917981073,0
2025-12-05 15:30:54,speaker_01,smart_speaker,45.33.32.156,192.168.1.108,tcp,-,REJ,0.058,88,97,3,1,246,0,ddos,0,0,0,0.8979591836734694,1.5,1491.5254237288134,50.847457627118644,1
2025-12-06 01:21:27,camera_01,smart_camera,192.168.1.101,192.168.1.1,udp,http,SF,12.964,1016,2487,6,1,1099,3455,benign,1,1,4,0.40836012861736337,3.0,78.36482838411106,0.4627844195912071,0
2025-12-05 15:46:16,light_02,smart_light,198.51.100.2,192.168.1.107,tcp,-,RSTO,0.044,57,25,3,2,78,24,scan,0,0,1,2.1923076923076925,1.0,1266.6666666666667,66.66666666666667,2
2025-12-05 15:30:25,speaker_01,smart_speaker,45.33.32.156,192.168.1.108,udp,-,REJ,0.275,150,65,4,0,250,5,ddos,1,0,0,2.272727272727273,4.0,543.4782608695651,14.492753623188404,1
2025-12-05 15:55:03,speaker_01,smart_speaker,198.51.100.2,192.168.1.108,tcp,-,REJ,0.028,68,9,2,1,67,72,scan,0,0,0,6.8,1.0,2344.8275862068963,68.9655172413793,2
2025-12-05 21:14:18,light_02,smart_light,192.168.1.107,192.168.1.1,udp,http,SF,16.376,1161,3724,18,2,543,2256,benign,1,1,4,0.3116778523489933,6.0,70.89210478109543,1.0991023997069058,0
2025-12-05 16:48:26,light_01,smart_light,192.168.1.106,192.168.1.1,tcp,https,SF,27.647,2038,2258,15,21,1845,4170,benign,0,2,4,0.9021691013722887,0.6818181818181818,73.71238425925927,0.5425347222222222,0
2025-12-05 15:31:25,speaker_01,smart_speaker,192.0.2.1,192.168.1.108,tcp,-,S0,0.009,118,28,1,1,173,23,ddos,0,0,3,4.068965517241379,0.5,11800.000000000002,100.00000000000001,1
2025-12-06 02:03:36,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,https,SF,15.367,1716,589,12,8,2253,3500,benign,1,2,4,2.9084745762711863,1.3333333333333333,111.66059344091619,0.7808433107756376,0
2025-12-05 20:52:34,camera_01,smart_camera,192.168.1.101,192.168.1.1,tcp,mqtt,SF,20.643,667,3921,7,3,2012,4296,benign,0,3,4,0.17006629270780213,1.75,32.30962991668281,0.33908157333850025,0
2025-12-05 22:39:38,camera_01,smart_camera,192.168.1.101,192.168.1.1,udp,mqtt,SF,24.638,1874,2232,5,21,1209,4287,benign,1,3,4,0.8392297357814599,0.22727272727272727,76.05828158610332,0.20293031373026502,0
2025-12-05 19:22:21,speaker_01,smart_speaker,192.168.1.108,192.168.1.1,udp,mqtt,SF,12.137,155,381,18,21,638,2990,benign,1,3,4,0.40575916230366493,0.8181818181818182,12.769813807876092,1.4829461196243203,0
2025-12-06 01:11:23,camera_02,smart_camera,192.168.1.102,192.168.1.1,tcp,https,SF,24.134,1214,3080,8,23,1758,1168,benign,0,2,4,0.3940279130152548,0.3333333333333333,50.30039361922519,0.33146882121400456,0
2025-12-05 21:59:22,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,udp,http,SF,19.678,952,3665,4,16,692,2662,benign,1,1,4,0.259683578832515,0.23529411764705882,48.376441892372576,0.20326236089232175,0
2025-12-05 20:32:26,speaker_01,smart_speaker,192.168.1.108,192.168.1.1,udp,mqtt,SF,24.124,719,1868,4,11,1131,1327,benign,1,3,4,0.38469769930444087,0.3333333333333333,29.803108808290155,0.16580310880829016,0
2025-12-05 20:51:12,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,udp,https,SF,26.003,1512,1053,8,11,476,1334,benign,1,2,4,1.4345351043643264,0.6666666666666666,58.14490078449469,0.3076449776957391,0
2025-12-05 18:43:03,camera_02,smart_camera,192.168.1.102,192.168.1.1,udp,http,SF,26.626,1382,1505,6,18,1950,3176,benign,1,1,4,0.9176626826029216,0.3157894736842105,51.90220452923724,0.22533518608930783,0
2025-12-05 22:48:18,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,tcp,https,SF,1.712,1764,2431,5,17,1507,2909,benign,0,2,4,0.725328947368421,0.2777777777777778,1029.7723292469352,2.9188558085230594,0
2025-12-06 11:00:45,camera_01,smart_camera,192.168.1.101,192.168.1.1,tcp,https,SF,23.248,1181,840,19,8,2393,1317,benign,0,2,4,1.404280618311534,2.111111111111111,50.79788377994752,0.8172394511591896,0
2025-12-05 19:25:18,speaker_01,smart_speaker,192.168.1.108,192.168.1.1,tcp,http,SF,16.955,1376,1807,12,16,189,3432,benign,0,1,4,0.7610619469026548,0.7058823529411765,81.1512149091767,0.7077140835102619,0
2025-12-05 15:30:44,speaker_01,smart_speaker,198.51.100.1,192.168.1.108,tcp,-,S0,0.208,147,6,2,0,204,51,ddos,0,0,3,21.0,2.0,703.3492822966507,9.569377990430622,1
2025-12-05 19:36:30,light_01,smart_light,192.168.1.106,192.168.1.1,udp,http,SF,18.817,1326,1949,18,1,349,1356,benign,1,1,4,0.68,9.0,70.46444893187373,0.9565309809756616,0
2025-12-05 21:28:53,light_01,smart_light,192.168.1.106,192.168.1.1,tcp,mqtt,SF,2.615,1219,3014,10,20,1063,115,benign,0,3,4,0.4043117744610282,0.47619047619047616,465.9785932721712,3.8226299694189603,0
2025-12-06 10:15:18,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,tcp,mqtt,SF,28.579,261,1342,15,20,1107,4170,benign,0,3,4,0.19434102755026061,0.7142857142857143,9.132260321903429,0.5248425472358292,0
2025-12-05 22:47:18,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,tcp,https,SF,18.559,359,261,7,21,2273,3025,benign,0,2,4,1.3702290076335877,0.3181818181818182,19.3426724137931,0.37715517241379304,0
2025-12-05 15:43:53,camera_02,smart_camera,192.168.1.102,192.168.1.1,tcp,https,SF,28.696,140,2389,20,13,1523,3689,benign,0,2,4,0.058577405857740586,1.4285714285714286,4.878558734362477,0.6969369620517823,0
2025-12-05 16:10:22,light_01,smart_light,192.168.1.106,192.168.1.1,tcp,http,SF,20.865,1248,2936,18,15,1986,925,benign,0,1,4,0.424923391215526,1.125,59.81021757883639,0.8626473689255247,0
2025-12-06 03:29:54,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,udp,https,SF,12.464,1368,1148,1,19,1060,2366,benign,1,2,4,1.1906005221932114,0.05,109.74729241877256,0.08022462896109106,0
2025-12-05 17:40:50,doorlock_02,smart_doorlock,45.33.32.156,192.168.1.104,tcp,https,RSTO,48.0,958,494,17,10,340,933,unauthorized,0,2,1,1.9353535353535354,1.5454545454545454,19.957917543384514,0.3541592883481594,4
2025-12-05 19:03:24,thermostat_01,smart_thermostat,192.168.1.105,192.168.1.1,tcp,mqtt,SF,16.271,899,2084,19,14,2494,375,benign,0,3,4,0.43117505995203836,1.2666666666666666,55.24827925270402,1.1676499508357914,0
2025-12-05 18:30:00,doorlock_01,smart_doorlock,192.168.1.103,192.168.1.1,udp,https,SF,5.939,645,2661,7,14,636,2576,benign,1,2,4,0.24229902329075884,0.4666666666666667,108.58585858585857,1.1784511784511784,0
2025-12-05 16:21:48,camera_01,smart_camera,192.168.1.101,192.168.1.1,tcp,http,SF,14.523,190,3979,4,21,862,315,benign,0,1,4,0.04773869346733668,0.18181818181818182,13.081795648581659,0.2754062241806665,0
